set R := R1 R2 R3 R4 R5 R6;
param scenariuszeR : R1 R2 R3 R4 R5 R6 :=
837	0.216953497345739 1.90238429153891 1.48180047430208 1.75475848892287 0.789759479215365 1.59411906124673
838	0.711616733789871 1.98532661081403 0.840797399406703 1.7792095847651 0.312466690892167 1.57838431276273
839	0.875646838716748 1.70095422543261 1.60693928479801 1.89601241005755 0.563249337874113 1.94929051686585
840	1.17996459425296 1.75946992682061 0.969145351921763 1.78977028193361 1.06950719873873 1.64160395813331
841	0.619599373223402 1.8509857338695 1.47146601197626 1.90360589399967 0.785721441652467 1.6824995986685
842	0.353704292711881 1.82679850331419 1.62890506361186 1.75904490147839 1.03641327588189 1.64658127276491
843	0.411807868896416 1.83288056409966 1.32011063888902 1.85927791957312 0.952041753951705 1.40511853940527
844	1.3755013385075 1.82191453258966 1.31791293901862 1.74504204937805 1.01176018554188 1.54768538190609
845	0.947464927515527 1.80752802285318 1.27658915467132 1.84166853881048 1.39890799947522 1.32381722081054
846	0.574427580831477 1.73554043092708 1.42480207662085 1.91572344225035 0.498579757789351 1.91011115342533
847	0.376987040168235 1.75442936643959 1.68453601260439 1.91703717820071 0.769635946711224 1.52255907156142
848	0.493309872624696 1.7795896547484 1.26118735581676 1.76136843963273 0.885809344820933 1.63262264826846
849	1.72568366444328 1.91809658461014 0.307985129942301 1.78066336618857 0.589544666777596 1.45340904176942
850	0.840794559322743 1.68157621035931 1.5599073697484 1.96701265473522 0.829134268778117 1.82260851912086
851	0.674204959780437 1.78327840448696 1.37083887519858 1.91852928962359 0.974012037684533 1.6281286076368
852	0.34424941222789 1.7503783909637 1.37953625900071 1.80182124969545 1.35196136049426 1.62850304553787
853	1.01633112516792 1.74002223389369 1.16120215922601 1.72659830922178 1.1982772326172 1.69929234979555
854	1.45899214958442 1.66914135152828 1.47118866028808 1.87007519328021 1.34409565948243 1.6393944520758
855	0.300381284281362 1.86131525241106 1.28163257570149 1.87343369278874 1.05154766863091 1.64901393656978
856	0.469867669232173 1.94766469557143 0.442693165752786 1.64538665606596 0.440315706804749 1.49849617995311
857	1.40017521769125 1.98584369701314 0.596480609307197 1.83040413893954 0.785834008875994 1.37729578089587
858	1.02402871447727 1.74226103138082 1.05021590404785 1.75357220735638 0.305273553821896 1.80616814965046
859	0.41923329184852 1.7509661512635 1.3310485352793 1.72640393273086 1.11849469066212 1.66107457711481
860	0.819399557798036 1.88437849292998 1.37283486909789 1.88049495484732 1.18420251082625 1.39322777514087
861	0.93209330697724 1.7884024509849 1.13147510067033 1.91157242345719 0.401535761127158 1.71562448166701
862	1.17526101074285 1.91062786730793 0.673184857894525 1.68055150525521 0.946101099915182 1.44214252924583
863	0.660672793125199 1.70691148215374 1.34103310816766 1.80838307898333 1.32000729891825 1.65187385021138
864	0.212155681923387 1.92190528281319 0.586897747493989 1.6320266531645 0.261787551590556 1.67058710584111
865	1.27700787847704 1.67912129878447 1.01666703255157 1.43432537977074 1.8952428823077 1.37272119156181
866	0.298035935754493 1.77569418584248 1.51615080035606 1.93380070034302 0.971401250676989 1.63896241043819
867	1.35255490439352 1.88663716293129 1.31759851515937 1.91551783961465 1.12335349468177 1.33185043086319
868	0.946181370381304 1.86006344556191 0.822383506795928 1.87907336353508 0.570658663278311 1.53517163361385
869	0.364074515697793 1.81790869899515 1.22388085168013 1.76207986958099 0.601533401121065 1.64361088801691
870	1.10244546639061 1.63048550964484 1.57678191533287 1.8423909300742 0.922973363684706 1.84173267272172
871	0.358307957967385 1.93837533140389 0.767856613648155 1.86442826932874 0.37002415879404 1.41197234419253
872	0.88446436894302 1.73110331818406 1.13367529665297 1.68238620223141 1.02890575708584 1.75074582027217
873	0.549382466317545 1.98497632019369 0.906089012248938 1.88298326862505 0.432712672640112 1.34131876706997
874	0.529974619028798 1.86601464017404 1.22792719925319 1.71668133884594 0.548623613797422 1.67780909618032
875	1.75665843138994 1.93608506910825 0.834322922819528 1.74947066506975 1.06981930415129 1.54938528266221
876	1.12510326340803 1.77312565962207 1.24439099117934 1.82645563202762 1.07379136635588 1.62251477527881
877	1.61212224038074 1.7683845507093 0.903909394246675 1.74938975993274 0.55165074001004 1.85613206297278
878	0.473211127823356 1.71353684750327 1.42149284228333 1.88930460285389 0.7727964453368 1.7634948645917
879	0.739315372713554 1.72346505433369 1.37499928449166 1.86961381056559 0.738826967971787 1.74479029793616
880	1.06688164265835 1.77105139821055 1.01996823320696 1.59496525006364 0.73110041301238 1.9293527057374
881	0.295813045231581 1.97397541546848 1.0576329984847 1.66019777245454 0.670206506979725 1.42455151750161
882	1.55037855375178 1.8468458882403 0.362208484407298 1.72302441406338 0.535490682471875 1.60389449357485
883	0.292080585339004 1.84501210502488 1.32408900910156 1.90547344244121 0.571421379897224 1.58565857207455
884	0.311471188384272 1.97880827714296 1.04127120463084 1.75318773540729 0.457422525683597 1.60708349263315
885	1.01444914729922 1.86519589797544 1.42400207909137 1.64015067513928 1.01933325311138 1.90809682651149
886	0.656387815438553 1.77521242118705 1.21271120416237 1.74653450022458 0.518219207546166 1.71837991763857
887	0.486397092311632 1.82627818943193 1.17859119927983 1.86325043081283 0.691865050715711 1.54999021681063
888	0.88542626401091 1.75648395314173 1.0044171558039 1.82212474328522 1.11990665059775 1.47325924327663
889	1.1054619343936 1.76074641830718 1.00792758677398 1.74476253844668 0.803711652594171 1.72222248853731
890	0.689569919548761 1.78951804222267 1.19070379937083 1.76491982388486 0.758352370008367 1.72512652762016
891	1.03510411568651 1.83954057115572 1.46363434340474 1.79427998969765 1.44077592777216 1.397814096197
892	0.48551173083941 1.86624089229086 1.1009089782172 1.71860997666306 1.19620472933926 1.39146434891401
893	0.758609406900402 1.95692459434904 0.834606089019513 1.7027141978077 0.727980659815908 1.17728886702703
894	1.20981755613482 1.76764104867453 1.46208801809218 1.80156504751153 1.64528395931194 1.43703116241348
895	0.852959750826474 1.83493263922302 1.03681808923736 1.79377946146585 0.535157562694309 1.53931952607161
896	1.29078345368243 1.75845776894014 1.48003488655118 1.73228367256106 1.63881206953502 1.4964016827945
897	0.861806686271888 1.67799905586799 1.52615231165055 1.8573721782978 0.983175828994773 1.63289859892876
898	1.89680132494635 1.68826893794074 0.85903654338082 1.52904262047809 1.35412912714799 1.62610015944223
899	1.82785415100435 1.86664626941533 0.831495121559942 1.79444904531171 1.52767077059373 1.07297232935425
900	1.77963678052913 1.78955447837872 1.12666518148711 1.69516570815959 1.55277961820676 1.40456522308511
901	0.623645518505903 1.7934359623808 1.2368510248148 1.79269766820518 0.932610520546987 1.48836013077898
902	0.927424655042042 1.83921266238497 1.00945343068684 1.55586108082077 0.925398995204585 1.60714393634447
903	0.740347134158673 1.92492959281563 1.47415852005571 1.90544992253243 0.726110313598069 1.65100529976657
904	0.302095155780812 1.63376543266882 1.44218087901681 1.81295345860373 1.57750029339447 1.5402397315648
905	1.02614186826942 1.818732602461 0.993409189341757 1.95544036650695 0.534055007915027 1.63276676299994
906	1.31434902706058 1.95379831469114 0.924817812494149 1.59616820350757 1.57339472987144 1.36256311655681
907	0.585657174902515 1.82898583262826 1.13181755852662 1.75169217189101 1.24004839067089 1.5250071913521
908	1.20432546041068 1.94730253509503 0.776904125769783 1.96495526319238 0.66017718973746 1.36491632607042
909	0.236689176312254 1.75486036041598 1.31121515748182 1.90385688671914 0.521149015992201 1.72232819032444
910	1.66047737370367 1.65158195656269 1.05998918908682 1.69332662696987 1.12195209268662 1.96558095088741
911	1.54208559163524 1.65141444748623 1.09585364567974 1.69754252722851 1.16080060760083 1.75391582804138
912	1.13544866432095 1.62661172123029 1.27204701627068 1.77060005202413 1.12003864945001 1.69799568677924
913	1.13757585492289 1.72298408838915 1.21120162794657 1.77256792467236 0.91682830387038 1.72299008505782
914	0.398050801135534 1.77294375255622 1.45038718242134 1.7837726521345 1.06774930964108 1.7033308921506
915	1.147309428339 1.81277365463305 1.01858167412756 1.65880278979519 1.20776829591615 1.56281141680086
916	0.922413910890853 1.86253605706119 1.13566535379306 1.9032237814677 1.03394800908554 1.41037056284301
917	0.20372896252637 1.92870229511494 1.2125788527143 1.69355216190765 1.07816441283458 1.35496566078429
918	1.4481284522103 1.63868284449492 1.18105004703603 1.76213837735161 0.765627919046852 1.93526246690598
919	0.857432153387832 1.9378306801082 1.17429666285151 1.80248203554581 0.520092534592883 1.81879337077576
920	0.333696008915882 1.86060003746668 1.43598437786136 1.77105905450749 0.949781237910474 1.43003778873018
921	0.577928848710209 1.93147629299163 1.1146427510692 1.69825321528364 0.767437563119369 1.55219819102675
922	1.35685538617723 1.73685618525605 1.28664073398376 1.74977357939007 1.10592750311773 1.59533074726331
923	1.0070750221822 1.60555728285889 1.75346569920334 1.90929819636183 1.01761530858161 1.99719766487726
924	1.04033650173949 1.812848163178 1.40487296878357 1.69858225718743 1.67292878946666 1.56807689005924
925	0.229791784217474 1.79424478093916 1.3076976818546 1.69854851604411 0.417680532946354 1.69349870702821
926	0.871063694539016 1.74507075111096 1.29728985083102 1.66375381683766 1.23214029929858 1.53491273504522
927	1.05617712864682 1.75758646163678 0.791551178749908 1.76174619284552 1.00282939237452 1.58708759819168
928	1.4519863770154 1.90058717540355 0.890422986686607 1.79489718421463 0.669300176655683 1.51933534774102
929	1.47212836764855 1.77832974187515 0.947812590575603 1.80674847797332 0.711965117658132 1.69564865992141
930	1.0394105900945 1.79054298733151 0.865645709079552 1.783580689513 0.281905957011025 1.73274254173622
931	0.941109636697451 1.82609253080065 1.31054192608888 1.73512840841602 1.35233727534086 1.37567838490937
932	0.86424715818039 1.81524192971546 1.14273429056289 1.80463285034354 1.09985766441177 1.48377749888745
933	1.13042250196246 1.70832457607566 0.924458080602877 1.43899341822055 1.87268711684628 1.35297530796244
934	1.90350848193084 1.86088817072721 0.601033890767265 1.56607764017141 0.681485164241563 1.76253667876919
935	0.712417826350996 1.87664213872405 1.12008541010821 1.90285390783812 0.627923089219716 1.68025931070532
936	0.535198644985069 1.989948033482 1.25494416915004 1.87331967284528 0.719414756124892 1.53930475849106
937	1.1476737755881 1.81818660260666 1.57614262216944 1.7661127095214 1.40508889793282 1.4086304694537
938	0.328812035121031 1.82018369577101 1.22832070014974 1.80117352006114 0.385341229721758 1.63019970087736
939	0.665419577312143 1.83920860041159 1.25476316423781 1.82536551148778 0.675273112459088 1.39672440799298
940	0.230283622295397 1.82853126886486 1.59444181609166 1.70298959606876 1.37507468240711 1.50188983415494
941	1.29720720682697 1.78991655092686 0.845102620683533 1.7689840064501 0.536986194975247 1.88038049829369
942	0.794615973678208 1.80054364833396 0.718495942103356 1.61155672783784 1.1272727798449 1.61086814223911
943	0.793871288695603 1.75950885349192 1.25378136989176 1.74301595911944 0.521845018874972 1.87076860932282
944	1.56533455193787 1.66528101511514 0.818058767509187 1.73979410905035 0.73394426143732 1.81977357969495
945	0.356885486776086 1.57198788931703 1.52624057018437 1.80032948709945 0.66539621909332 1.96002804174738
946	1.25983899486633 1.61877575141222 0.969367574726086 1.75020032570497 1.05079482333192 1.58186003489044
947	1.39919917757818 1.85221606826655 0.880332015355401 1.80320998598221 0.892844136499057 1.47278694211207
948	0.640348076725186 1.82652898947337 1.42924388240701 1.97562264852227 0.582434477604096 1.5383376602268
949	1.14317815359236 1.75005859604921 1.06440520120899 1.82933845090652 0.759919341636248 1.6277064564118
950	0.92704476868402 1.82577218183026 1.05252013317014 1.7517413217332 1.22684793248567 1.54619960200702
951	1.22516657359047 1.87042987186511 0.533904341855701 1.64944085712278 0.588694188378967 1.34441720888361
952	1.36176075952408 1.76809500788939 0.882229486099648 1.84383398935517 0.752598280491489 1.5354197570976
953	1.31390775995335 1.76793249579036 1.65824939836865 1.72266167560185 1.09070026530434 1.71415278435897
954	1.6374253007538 1.82106017075968 0.772030588469065 1.80782973208357 0.799867978573426 1.57368928261375
955	0.609361537480343 1.85586138484267 1.30547880204949 1.86249770888154 1.06392249274363 1.3952758217936
956	0.493960648296738 1.74062224277503 1.35339346003392 1.81495169058823 0.98985508300209 1.64963869997473
957	0.99813600542374 1.73634405525707 1.13627092697276 1.76199259168779 0.507409741577544 1.91397651040405
958	0.795931385984961 1.8169913073958 1.3199151799701 1.8065477175985 0.822404813504992 1.66333903474117
959	0.809908572618556 1.75692798927302 1.37104383900535 1.71031078316884 1.4276563408773 1.56964743750562
960	0.6221208657796 1.72885358305764 1.00816772911999 1.80189987867892 0.362560454064897 1.76791606905447
961	1.21155271472643 1.78653840604701 1.01865267290148 1.71547131791171 1.02567774036813 1.65119166215473
962	0.961285387163297 1.8085130894607 1.11906710277408 1.83264385555072 0.653674685031225 1.7753007408583
963	0.8639681992773 1.86947900513522 0.943211917395586 1.70119820789341 0.347078394257232 1.83460356950269
964	1.17928081887021 1.68898654987331 1.47340487048408 1.86716278466906 0.830813308713404 1.88085637623136
965	1.72934679012659 1.7778654855773 1.0348813358052 1.8695127839827 1.16542626481205 1.50338456303326
966	1.26937792114445 1.75196592772894 1.06157407420202 1.74273291865464 0.879988188484638 1.73320204019874
967	0.387402391538395 1.69290816341773 1.75944554052051 1.86609577083284 1.16931288089536 1.62280157222671
968	1.22832371665147 1.87981982999421 1.23295420779204 1.80441201342668 1.64679642313024 1.07986152870177
969	1.41167897134305 1.80524840732898 1.29202750390656 1.84470262468909 1.55727876485185 1.39134293643843
970	1.23043980281071 1.80520646368565 0.907985436711278 1.68203496615392 1.13692167476115 1.52053464725486
971	1.33966309765611 1.64529797706048 1.08454144284613 1.8120827956428 0.548563528264871 1.71478528120667
972	0.712982698362292 1.73155780556324 1.1971829054015 1.78009186868979 0.44955189729699 1.86464417530455
973	1.23327847394064 1.67698119432443 1.27838640467169 1.74505057213741 1.04683244004373 1.85031084689473
974	0.673394619975808 1.80194866373098 1.37076591348293 1.75506921788625 0.922718864851815 1.71699456648722
975	0.81373582870832 1.92477966949392 0.984520485112231 1.84714501949202 0.853239001351996 1.42103007447326
976	1.50156121241437 1.70942724026923 1.40454204507064 1.71560119411427 1.88035845906322 1.45175588875071
977	0.967372702980322 1.83116721821894 0.812897668601922 1.71370219418292 0.578833398450642 1.60179762409801
978	0.565288664885582 1.81596411938684 1.21436440505185 1.99630812246187 0.705073902978339 1.50611301455594
979	1.37819894631907 1.80200266867687 1.22471529798819 1.74914518336292 1.44813564316354 1.56587725038173
980	0.868086441033616 1.77200893751369 1.20688661191792 1.75112295574486 1.56458196963612 1.55359000475587
981	0.277075034452415 1.75215209472502 1.89812631002912 1.85562542767067 0.690337675944268 1.9169925296477
982	0.794745886263727 1.8477645430023 1.13447293290612 1.90606390099232 1.5404424810799 1.07462453715724
983	0.958187306780943 1.84096354493375 0.696524776764277 1.68507527952741 0.755738962479314 1.67874021286849
984	1.03473910575361 1.70507084687165 1.42050608096684 1.82536070045185 1.24476571962979 1.65884344208606
985	0.479970986977044 1.78781652312887 1.33025043886992 1.8044437420269 0.640379777640017 1.66294611701224
986	0.643315720901136 1.80932253783236 1.3176308979244 1.80836682467424 0.988023965420489 1.54406721969471
987	0.319076191252078 1.7801289793093 1.35813205942589 1.80895505704614 0.580936217931516 1.80621588877674
988	0.738590502253165 1.82325438784 1.19884510598109 1.85874801167591 0.537206709370994 1.74157652519872
989	0.774578024697275 1.8931127582621 1.49634446934338 1.94038094927032 0.591808176143252 1.60630377674119
990	1.1373586715317 1.96241486338636 0.665086672809955 1.86978878507811 0.520638578658831 1.63969930875128
991	0.56060245272612 1.82496621567775 0.929079308803716 1.7479776138058 0.620091910037971 1.54965867317917
992	0.80266505527741 1.74069427092491 0.924212907455915 1.65273783266976 0.767743471994999 1.70295497496434
993	1.88393097655392 1.81563694069543 0.654937352677471 1.82317924438123 0.201730800018791 1.77394440423178
994	0.228822523209543 1.73817457292176 1.80719287579688 1.94577022055229 1.35831003878847 1.44602584749824
995	1.75112214643674 1.71522297682615 1.09474041817529 1.67906560105819 1.72585651180269 1.54068671304742
996	0.700288135608032 1.75360938279185 0.982548280669282 1.75483157593454 0.396203406934037 1.82154381012041
997	0.760492342589666 1.82364124274575 1.04262950053803 1.80535811273199 0.527704142935004 1.69502822443515
998	0.802383498274911 1.86792117716086 1.28856837420132 1.84136110125608 1.30087868553937 1.16791227987748
999	1.05130325838349 1.63881435004576 1.09064826635786 1.76457072280058 1.12316347959628 1.64637806461705
1000	0.581460262342769 1.78194918402481 1.0734105963601 1.80669140959986 0.680024635223941 1.79276687306984
